//  ________________________________________________________
// /                                                        \
// |       _           _   _   _                            |
// |      | |__  _ __ / \ | |_| |__   ___ _ __   __ _       |
// |      | '_ \| '__/ _ \| __| '_ \ / _ \ '_ \ / _` |      |
// |      | |_) | | / ___ \ |_| | | |  __/ | | | (_| |      |
// |      |_.__/|_|/_/   \_\__|_| |_|\___|_| |_|\__,_|      |
// |                                                        |
// |                    brAthena Script                     |
// |--------------------------------------------------------|
// | Nome do Database: item_bluebox.txt                     |
// |--------------------------------------------------------|
// | Criado por: eA/brA Dev. Team                           |
// |--------------------------------------------------------|
// | Descrição: Banco de Dados dos itens obtidos pela       |
// | 'Velha Caixa Azul'.                                    |
// |--------------------------------------------------------|
// | Estrutura do Banco de Dados:                           |
// | ID do Grupo de Itens, ID do Item, Taxa                 |
// \________________________________________________________/
//
1,501,12	// Poção Vermelha
1,7200,12	// Elástico
1,7201,12	// Tora
1,7202,12	// Pata de Besouro
1,7203,12	// Galho Resistente
1,7205,12	// Retalho Negro
1,7206,12	// Boneco de Gato Preto
1,7207,12	// Manteau Velho
1,7208,12	// Faca Enferrujada
1,7209,12	// Elmo de Dullahan
1,7210,12	// Armadura de Dullahan
1,7211,12	// Lasca de Pedra
1,7212,12	// Boneca Enforcada
1,7213,12	// Almofada de Alfinetes
1,7214,12	// Gaiola de Morcegos
1,7215,12	// Espeto Quebrado
1,7216,12	// Cachecol Vermelho
1,7217,12	// Carretel
1,7218,12	// Corda Decomposta
1,7219,12	// Meia Listrada
1,7220,12	// Ectoplasma
1,7221,12	// Corrente
1,7222,12	// Coluna de Madeira
1,7223,12	// Auto Retrato
1,7225,12	// Lanterna de Abóbora
1,7262,12	// Leque Fantasma
1,7263,12	// Olho de Gato
1,7264,12	// Areia Seca
1,7265,12	// Chifre de Dragão
1,7266,12	// Dentadura da Máscara do Dragão
1,7267,12	// Tanga de Tigre
1,7268,12	// Pequena Boneca Fantasma
1,7269,12	// Babador
1,7270,12	// Mamadeira
1,10001,3	// Elmo de Crânio
1,10002,3	// Máscara de Oxigênio para Bichinhos
1,10003,3	// Capacete Espacial
1,10004,3	// Chupeta
1,10005,3	// Peruca
1,10006,3	// Ornamento da Rainha
1,10007,3	// Laço de Seda
1,10008,3	// Pavana
1,10009,3	// Flor Selvagem
1,10010,3	// Panela Velha
1,10011,3	// Ornato Estelar
1,10012,3	// Casca de Ovo Minúscula
1,10013,3	// Mochila
1,10014,3	// Óculos de Rocker
1,10015,3	// Laço Verde
1,10016,3	// Sino de Ouro
1,10017,3	// Saia Havaiana
1,10018,3	// Coroa de Macaco
1,10019,3	// Pano Vermelho
1,10020,3	// Espada chinesa
1,7561,21	// Coração Glacial
1,7562,21	// Escama de Gelo
1,7563,21	// Runa Sangrenta
1,7564,21	// Carne Estragada
1,7565,21	// Veneno Pegajoso
1,7751,34	// Velha Vestimenta Branca
1,7752,32	// Crânio Atordoante
1,7753,34	// Utensílio Rural Quebrado
1,2123,1	// Travessa de Orleans
1,2124,1	// Escudo Farpado
1,2365,1	// Bata de Orleans
1,2125,1	// Escudo Colossal
1,2420,1	// Reencarnação do Anjo
1,5122,1	// Magni's Cap
1,5175,1	// Faixa de Censura
1,1264,1	// Jur Especial
1,1269,1	// Escama Invertida
1,1271,1	// Lágrimas Sangrentas
1,1370,1	// Machado do Apocalipse
1,1376,1	// Desolador
1,1377,1	// Fúria do Furacão
1,1478,1	// Ahlspiess
1,13304,1	// Huuma da Calmaria
1,1730,1	// Arco Incendiário
1,1731,1	// Arco Glacial
1,1732,1	// Arco da Terra
1,1733,1	// Arco do Vendaval
1,1818,1	// Punho de Magma
1,1819,1	// Punho Gélido
1,1820,1	// Punho Voltaico
1,1821,1	// Punho Sísmico
1,1822,1	// Luva de Combo
1,1919,1	// Contra-Baixo
1,1972,1	// Enguia Elétrica
1,1973,1	// Botas da Bruxa do Mar
1,1974,1	// Chicote de Cenoura
1,13200,1	// Projétil
1,13201,1	// Projétil de Prata
1,13202,1	// Projétil Sanguinário
1,13203,1	// Esfera de Chamas
1,13204,1	// Esfera de Relâmpagos
1,13205,1	// Esfera Venenosa
1,13206,1	// Esfera Cegante
1,13207,1	// Esfera Congelante
1,13167,1	// Leão-de-Chácara
1,13168,1	// Trovoada
1,13163,1	// Rifle de Alcance
1,13170,2	// Espingarda Calibre 12
1,13164,1	// Rifle de Alcance
